superkingdom	phylum	class	order	family	genus	species
Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae	Candidatus Koribacter	Candidatus Koribacter versatilis
Bacteria	Candidatus Kryptonia	unknown_ class	unknown_ order	unknown_ family	Candidatus Kryptobacter	Candidatus Kryptobacter tengchongensis
Bacteria	Candidatus Kryptonia	unknown_ class	unknown_ order	unknown_ family	Candidatus Kryptonium	Candidatus Kryptonium thompsoni
Bacteria	Planctomycetes	Candidatus Brocadiia	Candidatus Brocadiales	Candidatus Brocadiaceae	Candidatus Kuenenia	Candidatus Kuenenia stuttgartiensis
Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Candidatus Lumbricidophila	Candidatus Lumbricidophila eiseniae
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Candidatus Magnetomorum	Candidatus Magnetomorum sp. HK-1
Bacteria	Candidatus Margulisbacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Margulisbacteria bacterium
Bacteria	Candidatus Marinimicrobia	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Marinimicrobia bacterium CG08_land_8_20_14_0_20_45_22
Bacteria	Candidatus Melainabacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Melainabacteria bacterium 35_41
Bacteria	Candidatus Melainabacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Melainabacteria bacterium GWF2_37_15
Archaea	Euryarchaeota	Methanonatronarchaeia	Methanonatronarchaeales	Methanonatronarchaeaceae	Candidatus Methanohalarchaeum	Candidatus Methanohalarchaeum thermophilum
Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Candidatus Methanoperedenaceae	unknown_ genus	Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1
Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Candidatus Methanoperedenaceae	Candidatus Methanoperedens	Candidatus Methanoperedens sp. BLZ1
Bacteria	candidate division NC10	unknown_ class	unknown_ order	unknown_ family	Candidatus Methylomirabilis	Candidatus Methylomirabilis limnetica
Bacteria	candidate division NC10	unknown_ class	unknown_ order	unknown_ family	Candidatus Methylomirabilis	Candidatus Methylomirabilis oxyfera
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Candidatus Methylopumilus	Candidatus Methylopumilus planktonicus
Archaea	Candidatus Micrarchaeota	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Micrarchaeota archaeon CG10_big_fil_rev_8_21_14_0_10_45_29
Bacteria	Proteobacteria	Betaproteobacteria	unknown_ order	unknown_ family	Candidatus Nasuia	Candidatus Nasuia deltocephalinicola
Archaea	Thaumarchaeota	unknown_ class	Nitrosopumilales	Nitrosopumilaceae	Nitrosarchaeum	Candidatus Nitrosarchaeum limnium
Archaea	Thaumarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrosocosmicus	Candidatus Nitrosocosmicus oleophilus
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Candidatus Nitrosoglobus	Candidatus Nitrosoglobus terrae
Archaea	Thaumarchaeota	unknown_ class	Nitrosopumilales	Nitrosopumilaceae	Candidatus Nitrosomarinus	Candidatus Nitrosomarinus catalina
Archaea	Thaumarchaeota	unknown_ class	unknown_ order	unknown_ family	Candidatus Nitrosopelagicus	Candidatus Nitrosopelagicus brevis
Archaea	Thaumarchaeota	unknown_ class	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Candidatus Nitrosopumilus sediminis
Archaea	Thaumarchaeota	unknown_ class	unknown_ order	unknown_ family	Candidatus Nitrosotalea	Candidatus Nitrosotalea sinensis
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Candidatus Nitrotoga	Candidatus Nitrotoga sp. CP45
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Candidatus Nitrotoga	Candidatus Nitrotoga sp. LAW
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Candidatus Nitrotoga	Candidatus Nitrotoga sp. MKT
Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Candidatus Nitrotoga	Candidatus Nitrotoga sp. SPKER
Archaea	Candidatus Odinarchaeota	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Odinarchaeota archaeon LCB_4
Archaea	unknown_ phylum	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Pacearchaeota archaeon
Archaea	unknown_ phylum	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Pacearchaeota archaeon CG06_land_8_20_14_3_00_35_12
Bacteria	Proteobacteria	Alphaproteobacteria	Pelagibacterales	Pelagibacteraceae	Candidatus Pelagibacter	Candidatus Pelagibacter ubique
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma australiense
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma mali
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	Candidatus Phytoplasma ziziphi
Bacteria	Actinobacteria	Actinomycetia	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	Candidatus Planktophila lacus
Bacteria	Actinobacteria	Actinomycetia	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	Candidatus Planktophila limnetica
Bacteria	Actinobacteria	Actinomycetia	Candidatus Nanopelagicales	Candidatus Nanopelagicaceae	Candidatus Planktophila	Candidatus Planktophila vernalis
Archaea	Candidatus Thermoplasmatota	Candidatus Poseidoniia	Candidatus Poseidoniales	unknown_ family	unknown_ genus	Candidatus Poseidoniales archaeon
Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Candidatus Promineofilum	Candidatus Promineofilum breve
Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Parachlamydiaceae	Candidatus Protochlamydia	Candidatus Protochlamydia amoebophila
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Candidatus Reconcilbacillus	Candidatus Reconcilbacillus cellulovorans
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Candidatus Riesia	Candidatus Riesia pediculicola
Bacteria	Candidatus Riflebacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Riflebacteria bacterium HGW-Riflebacteria-1
Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Candidatus Rubidus	Candidatus Rubidus massiliensis
Bacteria	Candidatus Saccharibacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Saccharibacteria bacterium oral taxon 488
Bacteria	Candidatus Saccharibacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Saccharibacteria bacterium oral taxon 955
Bacteria	Candidatus Saccharibacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Saccharibacteria bacterium oral taxon 957
Bacteria	Candidatus Saccharibacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20
Bacteria	Candidatus Saccharibacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Saccharibacteria oral taxon TM7x
Bacteria	Candidatus Saccharibacteria	unknown_ class	unknown_ order	unknown_ family	Candidatus Saccharimonas	Candidatus Saccharimonas aalborgensis
Bacteria	Acidobacteria	Acidobacteriia	Bryobacterales	Solibacteraceae	Candidatus Solibacter	Candidatus Solibacter usitatus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	unknown_ family	Candidatus Sulcia	Candidatus Sulcia muelleri
Bacteria	Candidatus Sumerlaeota	Candidatus Sumerlaeia	Candidatus Sumerlaeales	Candidatus Sumerlaeaceae	Candidatus Sumerlaea	Candidatus Sumerlaea chitinivorans
Archaea	Candidatus Thorarchaeota	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Thorarchaeota archaeon SMTZ1-45
Bacteria	unknown_ phylum	unknown_ class	unknown_ order	unknown_ family	Candidatus Vecturithrix	Candidatus Vecturithrix granuli
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Candidatus Viadribacter	Candidatus Viadribacter manganicus
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	unknown_ family	Candidatus Walczuchella	Candidatus Walczuchella monophlebidarum
Bacteria	Candidatus Wallbacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Wallbacteria bacterium HGW-Wallbacteria-1
Archaea	Candidatus Woesearchaeota	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Woesearchaeota archaeon CG10_big_fil_rev_8_21_14_0_10_34_12
Bacteria	Candidatus Yanofskybacteria	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Candidatus Yanofskybacteria bacterium GW2011_GWA1_39_13
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Candidatus Zinderia	Candidatus Zinderia insecticola
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Canibacter	Canibacter oris
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga haemolytica
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. CM59
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. oral taxon 332
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. oral taxon 338
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp. oral taxon 864
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	Caproiciproducens galactitolivorans
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Caproiciproducens	Caproiciproducens sp. NJN-50
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XVI. Incertae Sedis	Carboxydocella	Carboxydocella manganica
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus	Carboxydothermus ferrireducens
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus	Carboxydothermus hydrogenoformans
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus	Carboxydothermus islandicus
Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus	Carboxydothermus pertinax
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	Casaltella	Casaltella massiliensis
Bacteria	Firmicutes	Clostridia	Clostridiales	Catabacteriaceae	Catabacter	Catabacter hongkongensis
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Catalimonadaceae	Catalinimonas	Catalinimonas alkaloidigena
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium sp. BIOML-A1
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenisphaera	Catenisphaera adipataccumulans
Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Candidatus Phytoplasma	'Catharanthus roseus' aster yellows phytoplasma
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter flavus
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. Root1472
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	unknown_ genus	Caulobacteraceae bacterium OTSz_A_272
Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Caviibacterium	Caviibacterium pharyngocola
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga fucicola
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga omnivescoria
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum ruminicola
Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Cellulosilyticum	Cellulosilyticum sp. WCF-2
Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Cellvibrio sp. BR
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Cereibacter	Cereibacter ovatus
Bacteria	Cyanobacteria	unknown_ class	Synechococcales	Chamaesiphonaceae	Chamaesiphon	Chamaesiphon minutus
Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	Chelativorans sp. A52C2
Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Chengkuizengella	Chengkuizengella sediminis
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas	Chitinimonas prasina
Bacteria	Fibrobacteres	Chitinispirillia	Chitinispirillales	Chitinispirillaceae	Chitinispirillum	Chitinispirillum alkaliphilum
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Chitinolyticbacter	Chitinolyticbacter meiyuanensis
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga arvensicola
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga dinghuensis
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga flava
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga ginsengihumi
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga ginsengisegetis
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga ginsengisoli
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga niabensis
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga rupis
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga skermanii
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga sp. CF118
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga sp. MD30
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga sp. S165
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga sp. YR573
Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	unknown_ genus	Chitinophagaceae bacterium IBVUCB1
Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia suis
Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	unknown_ family	unknown_ genus	Chlamydiales bacterium 38-26
Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobaculum	Chlorobaculum limnaeum
Bacteria	Chlorobi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chlorobi bacterium OLB4
Bacteria	Chlorobi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chlorobi bacterium OLB5
Bacteria	Chlorobi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chlorobi bacterium OLB6
Bacteria	Chlorobi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chlorobi bacterium OLB7
Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium phaeobacteroides
Bacteria	Chloroflexi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chloroflexi bacterium 44-23
Bacteria	Chloroflexi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chloroflexi bacterium 54-19
Bacteria	Chloroflexi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chloroflexi bacterium GWB2_54_36
Bacteria	Chloroflexi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chloroflexi bacterium HGW-Chloroflexi-10
Bacteria	Chloroflexi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chloroflexi bacterium HGW-Chloroflexi-2
Bacteria	Chloroflexi	unknown_ class	unknown_ order	unknown_ family	unknown_ genus	Chloroflexi bacterium HGW-Chloroflexi-5
Bacteria	Cyanobacteria	unknown_ class	Chroococcales	Entophysalidaceae	Chlorogloea	Chlorogloea sp. CCALA 695
Bacteria	Cyanobacteria	unknown_ class	Nostocales	Chlorogloeopsidaceae	Chlorogloeopsis	Chlorogloeopsis fritschii
Bacteria	Cyanobacteria	unknown_ class	Chroococcales	Chroococcaceae	Chondrocystis	Chondrocystis sp. NIES-4102
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella massiliensis
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella sp. Marseille-P3954
Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	Christensenella	Christensenella timonensis
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	unknown_ family	unknown_ genus	Chromatiales bacterium (ex Bugula neritina AB1)
Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	unknown_ family	unknown_ genus	Chromatiales bacterium 21-64-14
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. 257-1
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. F49
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. IIBBL 112-1
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chromobacterium	Chromobacterium sp. IIBBL 274-1
Bacteria	Cyanobacteria	unknown_ class	Chroococcales	unknown_ family	unknown_ genus	Chroococcales cyanobacterium IPPAS B-1203
Bacteria	Cyanobacteria	unknown_ class	Chroococcidiopsidales	Chroococcidiopsidaceae	Chroococcidiopsis	Chroococcidiopsis sp. TS-821
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium elymi
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium flavum
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium gleum
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium kwangjuense
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium lactis
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium luteum
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium palustre
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium pennae
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium populi
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium soldanellicola
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. 39-10
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. 5_R23647
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. BLS98
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. ERMR1:04
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. IHB B 17019
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. JAH
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. Leaf394
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. Leaf404
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. RU33C
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. RU37D
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp. VAUSW3
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium taichungense
Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium taihuense
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	Chryseolinea flava
Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	Chryseolinea serpens
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Chryseomicrobium	Chryseomicrobium excrementi
Bacteria	Chrysiogenetes	Chrysiogenetes	Chrysiogenales	Chrysiogenaceae	Chrysiogenes	Chrysiogenes arsenatis
Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	Chthoniobacter flavus
Bacteria	Firmicutes	Bacilli	Lactobacillales	unknown_ family	Chungangia	Chungangia koreensis
Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Citreimonas	Citreimonas salinaria
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus	Citricoccus alkalitolerans
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus	Citricoccus nitrophenolicus
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus	Citricoccus sp. SGAir0253
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus	Citricoccus sp. SGAir0453
Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Citricoccus	Citricoccus zhacaiensis
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii complex sp. CFNIH11
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. A316
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. L55
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter sp. TSA-1
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae
Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus evryensis
Bacteria	Firmicutes	Clostridia	unknown_ order	unknown_ family	unknown_ genus	Clostridia bacterium 41_269
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	unknown_ genus	Clostridiaceae bacterium 14S0207
Bacteria	Firmicutes	Clostridia	Eubacteriales	unknown_ family	unknown_ genus	Clostridiales bacterium 38-18
Bacteria	Firmicutes	Clostridia	Clostridiales	unknown_ family	unknown_ genus	Clostridiales bacterium CCNA10
Bacteria	Firmicutes	Clostridia	Eubacteriales	unknown_ family	unknown_ genus	Clostridiales bacterium GWF2_38_85
Bacteria	Firmicutes	Clostridia	Eubacteriales	unknown_ family	unknown_ genus	Clostridiales bacterium KA00134
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridiisalibacter	Clostridiisalibacter paucivorans
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Clostridioides	Clostridioides mangenotii
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium budayi
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium carnis
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium estertheticum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium guangxiense
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium jeddahense
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium maximum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium merdae
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium moniliforme
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium oceanicum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium pabulibutyricum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium polyendosporum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium polynesiense
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium quinii
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sardiniense
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium schirmacherense
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium septicum
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. AWRP
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium sp. CAG:138
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. CT4
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. JN-1
