dummy	family	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V2_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V1_V3_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_V3_V4_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_I_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Q_4	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_Illumina_WGS_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_ONT_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_I_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_MN_4	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_1	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_2	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_3	Toti_PacBio_V1_V9_minitax_BestAln_all_NCBI_genomes_Z_4
TRUE	Kytococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	16	14	32	8	10	13	1	1	0	1	12	6	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Labilitrichaceae	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	65	41	27	79	30	37	38	2	0	0	0	39	35	29	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lachnospiraceae	9243	5736	7890	8260	10507	6333	11159	7653	5521	6156	7930	12776	84392	7628	71599	835	135478	68299	105	165586	5564	5115	1616	10100	13793	37901	2394	9080	5926	5040	6408	9523	8850	7479	6224	4273	6970	5244	10039	432087	746155	495260	378439	791484	420449	355072	368849	12780	6955	12796	13950	572736	620179	552563	478436	217484	58613	379205	247893	2517	358651	199714	189766	12747	21397	358303	26245	8231	7027	5591	13732	3405	5538	8191	21363	5552	8313	3473	7216
TRUE	Lactobacillaceae	51	26	50	40	76	25	43	30	36	25	56	48	333	17	1216	6	1205	168	0	1053	200	203	327	145	88	669	1	19	4	8	7	12	8	9	7	10	3	12	6	742	1270	758	602	1116	607	476	517	238	207	267	253	610	571	485	451	41	6	88	44	0	126	64	70	0	4	65	9	0	0	0	0	0	0	0	1	0	0	0	0
TRUE	Lawsonellaceae	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	12	8	23	7	8	9	2	1	0	1	23	8	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Leadbetterellaceae	0	0	1	0	0	0	0	0	0	0	1	0	50	7	24	0	30	33	0	30	18	18	9	14	5	23	0	0	0	0	0	0	0	1	0	0	1	1	0	24	57	38	26	55	34	16	28	12	15	16	12	35	34	26	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Legionellaceae	1	0	0	0	0	0	0	1	0	1	2	0	4	0	2	0	6	7	0	3	24	28	14	4	2	9	0	0	0	0	0	0	0	0	0	0	1	0	0	44	61	32	33	28	31	27	29	61	38	54	69	42	36	23	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Leptolyngbyaceae	1	1	0	0	0	1	0	0	1	0	1	3	9	0	10	0	17	9	0	12	19	18	5	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	23	33	15	14	43	23	9	21	5	2	6	5	38	22	17	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Leptospiraceae	1	0	0	0	0	0	0	0	1	0	1	0	3	0	2	0	3	6	0	9	3	2	1	3	1	2	0	0	0	0	0	1	2	0	0	0	0	0	0	61	138	81	45	109	66	55	44	83	67	83	55	101	87	67	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Leptotrichiaceae	8	4	6	1	8	6	6	4	3	1	8	5	238	15	130	2	159	152	0	252	937	1204	699	26	9	371	2	0	0	0	0	1	1	1	0	2	3	0	1	355	707	414	364	396	321	301	245	767	656	664	474	257	206	234	142	0	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lewinellaceae	1	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	3	7	0	1	3	3	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	16	27	27	8	33	13	16	13	14	11	10	9	35	21	20	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Listeriaceae	1	0	0	1	0	0	0	1	0	0	0	0	27	1	23	0	34	12	0	78	18	19	11	3	3	30	0	2	1	0	0	2	3	3	2	1	0	1	1	107	220	130	99	176	133	101	95	38	24	40	52	141	90	87	75	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lutisporaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	6	0	3	2	1	1	1	1	1	0	2	0	0	0	2	3	1	1	1	4	3	4	12	39	19	16	19	17	14	10	28	19	26	13	21	18	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Lysobacteraceae	918	1240	556	1387	1018	1370	998	1470	123	250	251	633	16	1	10	0	20	12	0	11	13	30	9	0	2	14	1	1	2	0	3	1	1	2	1	1	1	0	3	348	923	510	317	1165	538	444	457	137	86	163	281	638	485	431	381	0	0	2	0	0	0	2	0	0	0	7	3	0	0	0	0	0	0	0	0	1	0	0	1
TRUE	Magnetococcaceae	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0	5	2	0	3	4	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	12	9	20	9	16	12	1	0	1	1	17	13	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Magnetospirillaceae	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	64	41	16	87	12	23	26	3	0	2	6	35	26	25	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Malasseziaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	4	3	8	5	4	4	18	20	24	25	13	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Maricaulaceae	0	0	0	0	1	0	0	0	0	0	0	0	21	2	18	0	28	20	0	37	8	5	4	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	15	44	29	18	42	15	18	16	1	3	0	3	39	20	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Marinifilaceae	1	0	3	2	1	0	1	2	1	1	1	7	12	0	1	0	7	12	0	12	14	14	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	3	5	2	1	2	0	5	7	5	12	9	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Marinilabiliaceae	0	0	0	0	0	0	0	0	0	0	0	0	27	1	1	0	8	14	0	2	10	20	3	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	15	38	12	10	17	23	20	8	66	59	53	52	22	28	28	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Marinobacteraceae	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	585	171	31	70	62	34	42	45	35	47	603	103	183	98	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mariprofundaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	4	2	7	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Marivirgaceae	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	2	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Melioribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	31	2	30	0	46	19	0	11	9	16	7	0	0	16	0	1	0	0	1	1	1	0	0	0	0	3	2	9	5	4	5	11	6	3	1	0	0	0	1	4	7	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Merismopediaceae	0	0	0	0	0	0	0	0	0	0	0	0	6	1	5	0	10	0	0	11	7	4	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	8	12	3	3	17	12	11	7	5	0	4	7	17	14	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mesoaciditogaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	5	2	2	2	3	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Metamycoplasmataceae	11	6	14	21	35	17	40	32	13	32	36	41	11	1	31	0	25	2	0	18	43	46	27	5	3	20	0	0	0	1	0	0	0	0	0	0	0	1	0	58	133	68	74	79	61	40	44	104	67	73	87	39	45	41	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanobacteriaceae	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	177	247	165	117	163	123	123	97	135	106	92	154	50	50	38	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanocalculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanocaldococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	2	4	9	4	3	1	15	8	10	18	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	70	54	32	58	37	30	30	23	22	29	17	94	52	56	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanocorpusculaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	3	5	3	6	3	3	1	0	0	0	15	8	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanomethylophilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	34	29	18	47	12	16	24	1	0	1	1	24	18	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanomicrobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	46	27	12	23	29	25	14	3	2	5	9	13	22	20	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanonatronarchaeaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	4	8	5	2	7	4	3	3	2	8	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanosarcinaceae	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	759	346	192	361	363	367	218	270	283	476	213	234	309	318	94	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanospirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	3	11	11	2	8	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	3	0	0	3	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methanotrichaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	2	2	2	2	0	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methylacidiphilaceae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methylobacteriaceae	8	6	8	9	3	4	5	8	3	1	5	23	14	1	9	0	9	11	0	10	8	3	2	2	2	7	3	1	1	0	1	0	0	2	0	3	3	0	13	296	658	285	232	902	476	334	293	102	95	149	181	374	387	301	446	2	1	2	2	0	2	4	1	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	1
TRUE	Methylococcaceae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	51	40	24	82	28	31	22	22	25	18	21	66	51	46	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methylocystaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13	29	31	12	41	14	18	8	2	0	3	5	29	13	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methylophilaceae	16	18	29	15	7	7	23	7	80	38	65	72	61	8	92	0	53	155	0	101	2106	2966	532	67	18	329	1	0	0	0	0	0	0	0	0	0	0	0	0	9	24	18	9	14	7	10	4	44	42	37	36	44	22	16	12	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Methylothermaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	1	6	7	1	2	2	2	3	5	6	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Microbacteriaceae	5	1	3	2	4	1	7	6	5	0	6	12	293	14	120	0	509	290	0	126	100	100	48	28	16	142	0	1	5	3	3	3	2	6	0	3	1	3	9	844	1958	1253	808	2661	1291	1234	990	134	153	176	357	1377	1040	901	1121	24	6	21	20	0	33	21	13	4	1	48	2	2	1	0	0	0	0	1	1	2	1	0	2
TRUE	Microbulbiferaceae	0	0	0	0	0	0	1	0	1	0	0	0	2	0	6	0	6	0	0	2	12	25	21	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13	2	6	22	9	5	5	3	1	0	3	16	13	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Micrococcaceae	35	9	26	15	50	15	46	16	30	14	21	22	206	22	518	3	648	183	0	485	221	257	144	46	21	594	3	4	2	1	1	5	3	4	4	2	2	3	3	484	1045	697	447	1532	597	685	668	81	64	67	92	805	610	575	530	1	0	4	1	0	6	5	0	0	0	31	0	0	0	0	0	1	0	1	0	0	0	0	0
TRUE	Microcoleaceae	0	0	0	0	0	0	1	0	0	0	0	0	2	0	5	0	7	0	0	5	0	6	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	20	9	7	11	13	7	13	12	14	6	6	9	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Microcystaceae	0	1	0	1	1	0	0	1	0	0	2	0	37	1	36	0	65	19	0	36	5	10	12	6	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	14	17	6	10	14	18	12	7	1	0	0	1	13	15	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Micromonosporaceae	3	3	0	0	2	2	2	2	5	0	0	7	7	0	4	0	13	2	0	12	4	14	2	0	1	1	0	0	1	0	0	1	1	1	0	2	5	0	0	264	892	393	267	1076	490	710	389	137	52	186	165	481	376	350	484	3	0	14	5	1	11	6	3	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Microscillaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	1	2	1	0	1	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Minwuiaceae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	1	4	0	2	2	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Monoglobaceae	0	0	0	0	0	0	0	0	1	0	0	0	2	0	5	0	7	4	0	3	2	1	0	0	0	0	0	18	7	9	14	10	6	9	11	8	32	7	26	41	80	32	29	59	61	40	34	28	20	24	43	59	57	65	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Moorellaceae	0	0	0	0	1	0	0	0	1	0	0	0	75	3	25	0	56	28	0	103	15	16	2	3	0	15	0	0	0	0	0	0	0	1	0	1	0	0	0	12	27	10	11	25	19	15	10	9	0	8	17	18	25	23	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Moraxellaceae	68	40	51	45	37	58	76	33	117	56	95	120	26	0	24	0	28	47	0	52	50	46	39	8	6	10	0	1	1	0	0	0	2	1	2	1	0	0	2	219	373	260	189	318	670	200	286	325	293	364	643	322	210	305	151	0	0	1	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Morganellaceae	0	0	1	0	0	0	1	2	1	1	0	0	8	0	10	0	5	3	0	7	9	9	8	1	1	3	0	1	4	1	1	0	2	1	0	5	3	1	3	99	181	128	89	118	84	75	67	104	100	93	107	102	65	64	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Moritellaceae	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	5	3	9	3	2	5	3	3	3	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Muribaculaceae	0	0	1	0	0	0	0	0	0	0	0	0	26	3	5	0	14	17	0	5	7	16	2	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	2	6	3	1	2	2	2	0	10	16	14	9	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mycobacteriaceae	1	0	0	2	1	0	2	0	2	0	0	1	11	2	12	0	14	7	0	12	9	16	11	1	2	7	0	0	0	0	1	1	0	3	0	0	1	0	2	633	1320	824	522	1759	700	857	669	86	93	127	181	929	710	636	634	1	0	0	1	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
TRUE	Mycoplasmataceae	0	0	0	0	1	0	1	0	0	0	0	0	2	0	2	0	5	2	0	3	10	7	8	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	29	54	37	30	30	28	16	26	26	19	34	22	15	16	15	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Mycoplasmoidaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	4	0	0	2	2	3	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	9	10	13	10	3	5	9	10	10	8	4	5	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
