dummy	genus	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	sample_1	sample_10	sample_15	sample_17	sample_20	sample_25	sample_30	sample_35	sample_37	sample_40	sample_5	sample_50	sample_55	sample_57	sample_60
TRUE	Prosthecomicrobium	11	2	22	1	13	9	6	21	7	1	18	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Proteiniborus	61	148	58	193	127	235	440	111	89	21	1524	73	23	2	0	1	4	0	0	1	8	175	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TRUE	Proteiniclasticum	122	67	24	133	48	80	144	43	46	12	26	22	12	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Proteiniphilum	244	29	754	1	0	3	94	608	11	14	356	2	4119	0	0	0	4	18	0	0	48	9	9	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Proteus	29	30	26	117	98	42	19	36	15	21	18	14	16	1	2	1	0	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Protofrankia	1	3	3	0	15	2	24	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Providencia	34	29	16	27	109	60	19	36	40	17	31	20	19	0	1	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudacidovorax	50	21	20	25	148	32	58	44	11	3	10	2	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudaestuariivita	2	1	7	0	1	4	3	10	3	0	13	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudalgibacter	7	4	3	9	35	15	7	8	3	1	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudaminobacter	35	7	18	4	28	16	16	25	9	0	24	2	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudanabaena	27	16	6	21	4	9	36	23	7	5	9	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudarcicella	13	5	11	1	4	6	5	21	9	21	3	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudarthrobacter	28	12	11	33	71	13	61	38	6	1	164	191	8	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudazoarcus	6	2	5	2	17	3	9	4	3	1	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudescherichia	8	0	0	1	3	0	19	1	3	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudidiomarina	12	6	13	1	3	17	13	4	2	3	46	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoalteromonas	108	92	154	66	159	140	51	92	96	22	257	31	149	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudobacteroides	30	32322	12	77	28	81	1411	170227	87255	65616	30815	17912	6370	1	0	0	76	17046	8733	6640	9357	3156	0	1840	687	0	0	0	0	0	52	28	17	29	31	14	0	9	0	2
TRUE	Pseudobutyrivibrio	126724	129629	109885	219898	99353	174515	336916	60336	88303	961	25955	32186	81650	20502	9352	16783	33129	5788	8627	29	38580	2418	2	3084	7976	148	49	106	143	207	34	59	0	143	277	22	0	32	155	54
TRUE	Pseudochrobactrum	15	4	9	0	21	23	12	9	4	0	44	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudochryseolinea	3	2	13	5	1	8	3	13	15	44	9	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudocitrobacter	3	1	7	0	1	3	2	0	0	0	8	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudodesulfovibrio	145	54	27	40	287	50	225	154	20	22	125	4	30	0	3	0	2	2	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoflavonifractor sp. Marseille-P3106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	4	0	0	0	2	0	0
TRUE	Pseudofrankia	4	2	4	0	14	4	3	9	1	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoglutamicibacter	0	2	4	0	1	1	2	5	1	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudogracilibacillus	19	10	9	8	14	10	17	11	5	1	12	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudogulbenkiania	15	10	13	1	31	10	28	19	6	4	11	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudohaliea	11	3	6	2	19	4	7	12	5	1	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudohalioglobus	14	4	2	3	1	0	1	1	2	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudohongiella	42	1	5	25	1	3	64	22	1	2	12	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudolabrys	14	10	19	2	26	8	18	23	4	3	17	7	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoleptotrichia	5	12	4	29	6	24	5	7	7	1	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudomonas	998	550	532	515	1815	583	1552	1155	410	406	884	323	504	1	17	3	0	1	2	18	2	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudonocardia	63	41	38	26	320	61	58	101	33	23	32	9	25	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudooceanicola	43	21	81	17	88	34	52	54	18	8	84	11	38	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudooctadecabacter	1	0	0	0	0	4	7	3	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudopedobacter	8	8	14	4	7	11	5	8	0	29	15	9	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudorhizobium	10	9	17	3	29	16	3	19	4	1	15	1	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudorhodobacter	52	4	21	2	5	47	19	11	0	8	102	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudorhodoferax	28	19	17	2	122	28	23	53	37	1	20	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudorhodoplanes	3	0	8	0	0	3	11	16	2	1	9	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoroseicyclus	4	4	3	1	7	5	3	16	2	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoroseomonas	19	14	47	3	119	15	25	83	9	5	22	1	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoruegeria	16	5	21	3	5	23	11	13	3	0	27	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoscardovia	46	40	12	5	225	55	49	51	16	24	9	2	8	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudosporangium	7	7	5	5	12	5	15	6	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudosulfitobacter	13	3	20	1	5	26	9	12	6	0	31	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudothauera	7	7	6	1	30	4	13	11	1	0	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudothermotoga	10	0	1	32	17	3	10	4	1	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudothioclava	4	3	5	0	27	5	3	6	1	2	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudovibrio	99	54	35	113	24	56	65	26	13	5	114	28	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoxanthobacter	11	3	13	2	14	10	6	14	1	0	12	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoxanthomonas	43	31	32	9	162	38	117	69	50	12	28	4	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudozobellia	12	3	11	13	2	4	15	17	2	17	5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychrilyobacter	30	15	4	23	0	16	27	8	3	2	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychrobacillus	46	41	9	29	124	57	26	35	18	11	12	12	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychrobacter	80	22	23	48	24	44	85	24	17	7	56	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychroflexus	9	27	16	9	36	12	12	26	13	4	7	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychromicrobium	3	5	1	24	11	6	2	1	2	2	1	2	0	3	2	2	0	1	3	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychromonas	29	20	14	27	11	28	32	33	16	3	195	216	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychrosphaera	0	3	3	0	0	0	2	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pueribacillus	6	6	28	3	0	9	14	5	1	1	12	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pulveribacter	2	1	4	1	13	6	7	9	4	0	7	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Puniceibacterium	11	7	26	1	9	15	16	20	9	1	32	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pusillimonas	18	10	4	5	20	4	11	15	10	2	7	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pustulibacterium	2	6	6	1	2	2	3	2	3	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pyrinomonas	5	4	4	3	6	1	38	0	5	2	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pyrobaculum	14	1	0	32	21	13	15	5	1	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pyrococcus	15	9	0	21	8	11	8	3	5	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pyrodictium	49	0	1	26	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Qipengyuania	17	6	2	1	10	9	9	10	3	4	20	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Quadrisphaera	9	11	3	0	38	4	18	15	7	5	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rahnella	11	16	28	6	9	8	33	19	8	7	22	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Raineya	7	3	4	0	1	3	2	3	4	0	6	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Raineyella	3	4	1	2	13	4	3	5	1	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ralstonia	41	18	14	24	79	17	53	48	21	4	24	4	40	0	5	1	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ramlibacter	19	14	23	3	105	14	7046	34	9	48744	2306	0	16	0	1	0	709	1	0	4812	0	230	431	0	1	0	0	0	0	3	0	0	17	0	0	1	2	0	0	0
TRUE	Raoultella	59	20	47	42	29	15	73	34	9	5	32	7	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Raphidiopsis	0	1	0	1	1	3	0	0	1	0	4	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rathayibacter	17	4	4	14	59	5	14	24	7	6	4	4	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Reichenbachiella	19	15	11	8	5	8	19	19	10	6	7	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Reinekea	3	3	3	0	0	3	1	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rheinheimera	25	9	13	12	3	22	9	6	3	2	202	186	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhizobacter	27	22	23	7	96	13	28	40	11	5	23	4	27	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhizobium	763	245	516	429	455	449	846	720	163	82	909	175	323	0	0	1	4	5	3	2	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhizorhabdus	7	10	12	2	30	5	20	36	5	130	12	2	9	0	1	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodanobacter	35	30	26	101	218	50	80	83	32	10	32	6	30	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodobaca	21	1	4	0	3	11	2	1	0	0	17	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodobacter	46	26	81	37	98	62	94	98	20	19	97	9	45	0	5	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodobium	9	0	35	7	6	4	13	21	6	1	23	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodoblastus	22	7	15	3	48	16	61	18	7	2	28	1	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodococcus	214	88	56	95	487	85	283	164	43	62	75	22	59	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodoferax	40	20	25	4	41	20	84	72	21	6	49	8	49	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodohalobacter	38	3	2	32	2	3	50	6	3	4	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodoluna	2	0	1	1	4	2	1	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodomicrobium	10	2	16	0	8	15	21	7	1	0	19	1	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodonellum	9	1	32	3	0	3	1	0	7	6	4	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodopila	8	1	11	0	9	0	10	21	7	1	8	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodopirellula	5	2	2	1	2	1	12	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodoplanes	43	7	49	9	55	20	41	47	12	6	32	1	22	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodopseudomonas	29	19	38	8	87	23	69	54	28	8	43	7	17	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodosalinus	5	2	4	1	41	6	13	19	4	3	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodospira	9	3	18	2	20	5	3	21	6	3	6	0	8	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodospirillum	38	7	53	5	91	17	19	66	8	4	34	5	20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodothermus	10	5	4	3	41	10	26	17	6	4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodovulum	77	20	85	3	156	47	43	68	18	7	96	4	43	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rickettsia	16	2	9	19	12	14	26	8	4	7	5	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Riemerella	21	32	16	0	3	32	6	15	16	13	30	8	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rikenella	64	57	168	64	9	730	29	428	105	19	54	15	164	1	0	178	1	24	8	1	11	3	32	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rippkaea	0	1	2	0	1	2	0	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rivihabitans	4	10	1	0	8	7	24	3	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Robbsia	0	1	0	0	1	2	2	1	0	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Robiginitalea	5	1	4	1	0	1	0	2	2	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Robiginitomaculum	260	14	118	4	4	280	34	21	0	0	529	5	34	0	0	2	0	0	0	0	2	2	0	0	0	0	0	55	53	5	2	0	0	4	11	148	0	0	19	6
TRUE	Robinsoniella	181	530	14	279	154	209	60	116	172	56	218	356	19	1	0	1	2	1	0	1	2	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rodentibacter	20	14	17	20	17	51	11	11	9	0	49	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Romboutsia	128	6384	4974	4216	150	4193	295	7165	170	5	65	95	16155	339	0	325	1	620	1	0	447	0	0	0	1332	4	0	4	0	0	7	0	0	7	6	0	0	0	5	15
TRUE	Roseateles	146	61	52	75	232	52	283	131	38	27	46	17	67	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseburia	8058	34663	1160	11865	5310	8372	4472	4395	4997	2511	34978	53469	2081	239	133	423	202	201	198	143	900	3822	1110	5800	141	0	0	0	0	0	0	0	0	22	3	1	0	8	0	0
TRUE	Roseiarcus	5	16	5	1	12	7	2	14	3	3	14	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseibaca	30	2	7	17	3	11	35	3	0	0	22	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseibacillus	5	1	7	1	2	2	1	0	1	1	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseibacterium	4	1	8	0	1	3	2	10	2	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseibium	81	14	95	34	18	50	99	59	15	9	129	6	38	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseicella	6	6	30	3	11	5	8	15	8	5	6	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseicitreum	7	3	6	0	1	6	4	1	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseicyclus	5	4	4	0	1	4	1	6	2	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseiflexus	0	9	5	5	12	5	3	9	5	0	6	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseimicrobium	27	1	7	10	21	4	29	14	1	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseivirga	17	15	26	5	23	24	14	18	13	24	7	10	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
