tax.identity	sample	count	superkingdom	phylum	class	order	family	genus	species
Prevotella sp. CAG:873	sample_57	9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:873
Prevotella sp. CAG:891	sample_57	59	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:891
Prevotella sp. CAG:924	sample_57	94	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. CAG:924
Prevotella sp. DNF00663	sample_57	483	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. DNF00663
Prevotella sp. F0091	sample_57	501	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. F0091
Prevotella sp. HMSC069G02	sample_57	982	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. HMSC069G02
Prevotella sp. HMSC073D09	sample_57	1093	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. HMSC073D09
Prevotella sp. HMSC077E08	sample_57	1471	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. HMSC077E08
Prevotella sp. HMSC077E09	sample_57	1527	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. HMSC077E09
Prevotella sp. KH2C16	sample_57	141	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. KH2C16
Prevotella sp. MGM1	sample_57	482	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. MGM1
Prevotella sp. MGM2	sample_57	341	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. MGM2
Prevotella sp. P2-180	sample_57	709	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P2-180
Prevotella sp. P3-120	sample_57	535	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P3-120
Prevotella sp. P3-122	sample_57	365	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P3-122
Prevotella sp. P3-92	sample_57	541	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P3-92
Prevotella sp. P4-119	sample_57	804	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P4-119
Prevotella sp. P4-51	sample_57	727	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P4-51
Prevotella sp. P4-67	sample_57	90	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P4-67
Prevotella sp. P4-98	sample_57	202	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P4-98
Prevotella sp. P5-108	sample_57	97	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P5-108
Prevotella sp. P5-126	sample_57	801	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P5-126
Prevotella sp. P5-50	sample_57	404	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P5-50
Prevotella sp. P5-64	sample_57	110	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P5-64
Prevotella sp. P5-92	sample_57	356	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. P5-92
Prevotella sp. TF12-30	sample_57	354	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. TF12-30
Prevotella sp. kh1p2	sample_57	2978	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. kh1p2
Prevotella sp. khp1	sample_57	960061	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. khp1
Prevotella sp. khp7	sample_57	9342	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. khp7
Prevotella sp. lc2012	sample_57	1247	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. lc2012
Prevotella sp. ne3005	sample_57	12436	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. ne3005
Prevotella sp. oral taxon 306	sample_57	381	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. oral taxon 306
Prevotella sp. oral taxon 376	sample_57	521	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. oral taxon 376
Prevotella sp. oral taxon 472	sample_57	202	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. oral taxon 472
Prevotella sp. tc2-28	sample_57	6340	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. tc2-28
Prevotella sp. tf2-5	sample_57	3373	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella sp. tf2-5
Prevotella stercorea	sample_57	343	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea
Prevotella stercorea CAG:629	sample_57	127	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella stercorea CAG:629
Prevotella veroralis	sample_57	623	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella veroralis
Prevotellaceae bacterium HUN156	sample_57	4602	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	NA	Prevotellaceae bacterium HUN156
Priestia aryabhattai	sample_57	9	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia aryabhattai
Priestia endophytica	sample_57	15	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia endophytica
Priestia filamentosa	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia filamentosa
Priestia flexa	sample_57	3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia flexa
Priestia koreensis	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia koreensis
Priestia megaterium	sample_57	3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia megaterium
Priestia veravalensis	sample_57	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Priestia	Priestia veravalensis
Primorskyibacter flagellatus	sample_57	10	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Primorskyibacter	Primorskyibacter flagellatus
Prochlorococcus marinus	sample_57	1	Bacteria	Cyanobacteria	NA	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus marinus
Prochlorococcus sp. MIT 0601	sample_57	2	Bacteria	Cyanobacteria	NA	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus sp. MIT 0601
Prochlorococcus sp. MIT 0603	sample_57	2	Bacteria	Cyanobacteria	NA	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus sp. MIT 0603
Prochlorococcus sp. MIT 1303	sample_57	1	Bacteria	Cyanobacteria	NA	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus sp. MIT 1303
Profundibacter amoris	sample_57	4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Profundibacter	Profundibacter amoris
Prolixibacter denitrificans	sample_57	14	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Prolixibacter	Prolixibacter denitrificans
Prolixibacteraceae bacterium	sample_57	17	Bacteria	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	NA	Prolixibacteraceae bacterium
Promicromonospora sp. AC04	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Promicromonosporaceae	Promicromonospora	Promicromonospora sp. AC04
Propionibacterium acidifaciens	sample_57	10	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium acidifaciens
Propionibacterium cyclohexanicum	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium cyclohexanicum
Propionibacterium freudenreichii	sample_57	8	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium freudenreichii
Propionibacterium sp. HMSC062D05	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. HMSC062D05
Propionibacterium sp. HMSC067A02	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. HMSC067A02
Propionibacterium sp. KPL1838	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. KPL1838
Propionibacterium sp. oral taxon 192	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium sp. oral taxon 192
Propionicimonas paludicola	sample_57	5	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Propionicimonas	Propionicimonas paludicola
Propionimicrobium lymphophilum	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionimicrobium	Propionimicrobium lymphophilum
Propionispira arboris	sample_57	15	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Propionispira	Propionispira arboris
Propionivibrio dicarboxylicus	sample_57	6	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	Propionivibrio dicarboxylicus
Prosthecobacter debontii	sample_57	6	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	Prosthecobacter debontii
Prosthecochloris sp. CIB 2401	sample_57	8	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Prosthecochloris	Prosthecochloris sp. CIB 2401
Prosthecomicrobium hirschii	sample_57	22	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiaceae	Prosthecomicrobium	Prosthecomicrobium hirschii
Proteiniborus ethanoligenes	sample_57	22	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	Proteiniborus	Proteiniborus ethanoligenes
Proteiniborus sp. DW1	sample_57	36	Bacteria	Firmicutes	Clostridia	Eubacteriales	NA	Proteiniborus	Proteiniborus sp. DW1
Proteiniclasticum ruminis	sample_57	23	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Proteiniclasticum	Proteiniclasticum ruminis
Proteiniclasticum sp.	sample_57	1	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Proteiniclasticum	Proteiniclasticum sp.
Proteiniphilum saccharofermentans	sample_57	754	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	Proteiniphilum saccharofermentans
Proteobacteria bacterium	sample_57	20	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium
Proteobacteria bacterium CAG:139	sample_57	9	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium CAG:139
Proteobacteria bacterium CG1_02_64_396	sample_57	1	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium CG1_02_64_396
Proteobacteria bacterium ST_bin11	sample_57	3	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium ST_bin11
Proteobacteria bacterium ST_bin12	sample_57	23	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium ST_bin12
Proteobacteria bacterium ST_bin13	sample_57	2	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium ST_bin13
Proteobacteria bacterium ST_bin14	sample_57	5	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium ST_bin14
Proteobacteria bacterium ST_bin15	sample_57	6	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium ST_bin15
Proteus hauseri	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus hauseri
Proteus mirabilis	sample_57	11	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis
Proteus myxofaciens	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus myxofaciens
Proteus penneri	sample_57	8	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus penneri
Proteus sp. HMSC10D02	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus sp. HMSC10D02
Proteus vulgaris	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus vulgaris
Providencia heimbachae	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia heimbachae
Providencia rettgeri	sample_57	6	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia rettgeri
Providencia sp.	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia sp.
Providencia stuartii	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia stuartii
Pseudacidovorax intermedius	sample_57	17	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudacidovorax	Pseudacidovorax intermedius
Pseudacidovorax sp. RU35E	sample_57	3	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Pseudacidovorax	Pseudacidovorax sp. RU35E
Pseudaestuariivita atlantica	sample_57	7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudaestuariivita	Pseudaestuariivita atlantica
Pseudaminobacter manganicus	sample_57	7	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Pseudaminobacter	Pseudaminobacter manganicus
Pseudaminobacter salicylatoxidans	sample_57	11	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Pseudaminobacter	Pseudaminobacter salicylatoxidans
Pseudanabaena biceps	sample_57	2	Bacteria	Cyanobacteria	NA	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	Pseudanabaena biceps
Pseudanabaena sp.	sample_57	3	Bacteria	Cyanobacteria	NA	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	Pseudanabaena sp.
Pseudanabaena sp. SR411	sample_57	1	Bacteria	Cyanobacteria	NA	Pseudanabaenales	Pseudanabaenaceae	Pseudanabaena	Pseudanabaena sp. SR411
Pseudarcicella hirudinis	sample_57	11	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Spirosomaceae	Pseudarcicella	Pseudarcicella hirudinis
Pseudarthrobacter chlorophenolicus	sample_57	2	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter chlorophenolicus
Pseudarthrobacter equi	sample_57	4	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter equi
Pseudarthrobacter phenanthrenivorans	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter phenanthrenivorans
Pseudarthrobacter siccitolerans	sample_57	1	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter siccitolerans
Pseudarthrobacter sp. AG30	sample_57	3	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter sp. AG30
Pseudidiomarina atlantica	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	Pseudidiomarina atlantica
Pseudidiomarina planktonica	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	Pseudidiomarina planktonica
Pseudidiomarina salinarum	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	Pseudidiomarina salinarum
Pseudidiomarina woesei	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	Pseudidiomarina woesei
Pseudoalteromonas agarivorans	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas agarivorans
Pseudoalteromonas arctica	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas arctica
Pseudoalteromonas atlantica	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas atlantica
Pseudoalteromonas byunsanensis	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas byunsanensis
Pseudoalteromonas carrageenovora	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora
Pseudoalteromonas denitrificans	sample_57	37	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas denitrificans
Pseudoalteromonas elyakovii	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas elyakovii
Pseudoalteromonas espejiana	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas espejiana
Pseudoalteromonas flavipulchra	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas flavipulchra
Pseudoalteromonas issachenkonii	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas issachenkonii
Pseudoalteromonas lipolytica	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas lipolytica
Pseudoalteromonas luteoviolacea	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas luteoviolacea
Pseudoalteromonas marina	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas marina
Pseudoalteromonas nigrifaciens	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas nigrifaciens
Pseudoalteromonas phenolica	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas phenolica
Pseudoalteromonas piratica	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piratica
Pseudoalteromonas piscicida	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas piscicida
Pseudoalteromonas porphyrae	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas porphyrae
Pseudoalteromonas rubra	sample_57	23	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas rubra
Pseudoalteromonas sp. 10-33	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. 10-33
Pseudoalteromonas sp. 13-15	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. 13-15
Pseudoalteromonas sp. 1_2015MBL_MicDiv	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. 1_2015MBL_MicDiv
Pseudoalteromonas sp. 3D05	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. 3D05
Pseudoalteromonas sp. 78C3	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. 78C3
Pseudoalteromonas sp. A601	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. A601
Pseudoalteromonas sp. BMB	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. BMB
Pseudoalteromonas sp. BSi20439	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. BSi20439
Pseudoalteromonas sp. GCY	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. GCY
Pseudoalteromonas sp. H100	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. H100
Pseudoalteromonas sp. H103	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. H103
Pseudoalteromonas sp. H71	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. H71
Pseudoalteromonas sp. JW3	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. JW3
Pseudoalteromonas sp. MelDa3	sample_57	7	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. MelDa3
Pseudoalteromonas sp. NBT06-2	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. NBT06-2
Pseudoalteromonas sp. NC201	sample_57	6	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. NC201
Pseudoalteromonas sp. P1-11	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-11
Pseudoalteromonas sp. P1-16-1b	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-16-1b
Pseudoalteromonas sp. P1-25	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-25
Pseudoalteromonas sp. P1-26	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-26
Pseudoalteromonas sp. P1-30	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-30
Pseudoalteromonas sp. P1-8	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-8
Pseudoalteromonas sp. P1-9	sample_57	1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. P1-9
Pseudoalteromonas sp. SCSIO_11900	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. SCSIO_11900
Pseudoalteromonas sp. UCD-33C	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. UCD-33C
Pseudoalteromonas sp. XI10	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. XI10
Pseudoalteromonas spiralis	sample_57	3	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas spiralis
Pseudoalteromonas spongiae	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas spongiae
Pseudoalteromonas tetraodonis	sample_57	5	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tetraodonis
Pseudoalteromonas translucida	sample_57	2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas translucida
Pseudoalteromonas tunicata	sample_57	4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tunicata
