sample	superkingdom	phylum	class	order	family	genus	species	norm_count
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Haemophilus sputorum	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus	Xenorhabdus hominickii	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio owensii	0.579750765354283
sample_57	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	NA	Geobacteraceae bacterium GWC2_55_20	1.73925229606285
sample_57	Bacteria	Armatimonadetes	NA	NA	NA	NA	Armatimonadetes bacterium 55-13	1.15950153070857
sample_57	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor acetigenus	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. BIDMC 29	0.579750765354283
sample_57	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	Jonquetella anthropi	1.73925229606285
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Ochrobactrum	Ochrobactrum sp. MYb19	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter salinus	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Chania	Chania multitudinisentens	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium sp. BJ1	2.89875382677142
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia sp. BL27I4N3	1.15950153070857
sample_57	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium GWC2_33_15	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. Leaf129	0.579750765354283
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium haoranii	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. YC-RL1	4.63800612283427
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Domibacillus	Domibacillus iocasae	2.31900306141713
sample_57	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Solirubrum	Solirubrum puertoriconensis	3.4785045921257
sample_57	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena turkmenica	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	NA	Bacillaceae bacterium SAS-127	2.31900306141713
sample_57	Eukaryota	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces eubayanus	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Nocardia	Nocardia pseudobrasiliensis	1.15950153070857
sample_57	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas aurantiaca	1.15950153070857
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	Gelidibacter algens	3.4785045921257
sample_57	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Hippea	Hippea maritima	0.579750765354283
sample_57	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter sp. 11S03491-1	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. GM48	1.15950153070857
sample_57	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus sp. RL	1.73925229606285
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium sp. SCN 70-31	1.15950153070857
sample_57	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Borreliella bissettiae	0.579750765354283
sample_57	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus luchuensis	3.4785045921257
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas guguanensis	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp. JCM 19046	1.15950153070857
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia phytofirmans	1.15950153070857
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	NA	Lachnospiraceae bacterium CAG:25	1.73925229606285
sample_57	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter sp. 1	2.89875382677142
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	Croceicoccus marinus	2.89875382677142
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. cf158	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia sp. HMSC078H08	2.89875382677142
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Rothia	Rothia sp. HMSC065B04	0.579750765354283
sample_57	Bacteria	Bacteroidetes	NA	NA	NA	NA	Bacteroidetes bacterium GWE2_40_15	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter michiganensis	4.05825535747998
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfonispora	Desulfonispora thiosulfatigenes	3.4785045921257
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Flavobacteriaceae bacterium CG_4_9_14_3_um_filter_33_16	2.31900306141713
sample_57	Archaea	Euryarchaeota	Theionarchaea	NA	NA	NA	Theionarchaea archaeon DG-70	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Salinicola	Salinicola sp. MH3R3-1	2.31900306141713
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas sp. SH203	1.73925229606285
sample_57	Bacteria	NA	NA	NA	NA	NA	bacterium BMS3Bbin01	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella rattimassiliensis	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Tropicibacter	Tropicibacter naphthalenivorans	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp. oral taxon 171	2.89875382677142
sample_57	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Umezawaea	Umezawaea tangerina	1.73925229606285
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. Root342	2.89875382677142
sample_57	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	NA	Arcobacter sp. CECT 9188	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC055D05	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	Rhizobacter	Rhizobacter gummiphilus	2.31900306141713
sample_57	Bacteria	Chlorobi	NA	NA	NA	NA	Chlorobi bacterium OLB6	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Jiangellales	Jiangellaceae	Jiangella	Jiangella alkaliphila	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalophilus	Alkalihalophilus pseudofirmus	5.21775688818855
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium sp. CAG:274	2.31900306141713
sample_57	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Nostoc	Nostoc sp. PCC 7120 = FACHB-418	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya chrysanthemi	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella sp. Urea-trap-13	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas aestuarii	4.05825535747998
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. 47.1	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella quateirensis	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Methylocystaceae	Methylocystis	Methylocystis sp. MitZ-2018	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas alcaliphila	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium sp. ST-F2	2.89875382677142
sample_57	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp. oral taxon 431	0.579750765354283
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella pertussis	0.579750765354283
sample_57	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter sp. 13S00482-2	1.15950153070857
sample_57	Bacteria	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter	Hydrogenobacter thermophilus	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Leclercia	Leclercia sp. LSNIH5	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Aquisalimonas	Aquisalimonas asiatica	4.63800612283427
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia heimbachae	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Rhodococcus	Rhodococcus sp. 06-1477-1A	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter	Amylibacter kogurei	3.4785045921257
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Vogesella	Vogesella sp. EB	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis saalfeldensis	1.73925229606285
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulfofundulus	Desulfofundulus australicus	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. Root434	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella adiacens	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Pseudarthrobacter	Pseudarthrobacter phenanthrenivorans	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus lonarensis	0.579750765354283
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchialis	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium sp. Root236	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Nocardiaceae	Williamsia	Williamsia sp. D3	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces tsukubensis	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. KN65.2	3.4785045921257
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sp. HMSC16D10	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium alsense	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	Photobacterium proteolyticum	1.73925229606285
sample_57	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus grandis	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces eurocidicus	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus xylanilyticus	2.89875382677142
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Pedococcus	Pedococcus cremeus	2.31900306141713
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Aurantimonadaceae	Fulvimarina	Fulvimarina sp.	4.05825535747998
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	Snodgrassella alvi	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. MYb66	0.579750765354283
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium plurextorum	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	Dickeya parazeae	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	NA	Candidatus Tokpelaia	Candidatus Tokpelaia hoelldoblerii	4.05825535747998
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas oryzihabitans	2.89875382677142
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium sp. FSW06-99	2.31900306141713
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Shimia	Shimia sp. SK013	1.15950153070857
sample_57	Bacteria	Acidobacteria	Acidobacteriia	NA	NA	NA	Acidobacteriia bacterium AA117	1.73925229606285
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	Acidiphilium sp. 20-67-58	4.05825535747998
sample_57	Bacteria	Cyanobacteria	NA	Chroococcales	Microcystaceae	Microcystis	Microcystis aeruginosa	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae	3.4785045921257
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Sinorhizobium	Sinorhizobium sp. Sb3	1.15950153070857
sample_57	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium moorei	3.4785045921257
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter crystallopoietes	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Intrasporangiaceae	Phycicoccus	Phycicoccus sp. Root563	2.89875382677142
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Balneatrichaceae	Pokkaliibacter	Pokkaliibacter plantistimulans	4.05825535747998
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia sp. Root351	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter	Spiribacter salinus	0.579750765354283
sample_57	Bacteria	Firmicutes	NA	NA	NA	NA	Firmicutes bacterium HGW-Firmicutes-12	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus	4.63800612283427
sample_57	Bacteria	Elusimicrobia	NA	NA	NA	NA	Elusimicrobia bacterium RIFOXYA2_FULL_39_19	0.579750765354283
sample_57	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Haloterrigena	Haloterrigena saccharevitans	1.73925229606285
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga algicola	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus	Photorhabdus sp. S9-53	1.15950153070857
sample_57	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus	Thermus brockianus	1.15950153070857
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mangrovimonas	Mangrovimonas sp. DI 80	2.31900306141713
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax sp. PMC12	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	Marinobacter lutaoensis	2.89875382677142
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Gammaproteobacteria bacterium RIFOXYD12_FULL_61_37	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter sp. Root487D2Y	1.73925229606285
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium omnivorum	1.73925229606285
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. MAEPY2	1.15950153070857
sample_57	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus villosus	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus fungorum	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Microbacteriaceae	Microterricola	Microterricola viridarii	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. FSL H8-0259	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora siamensis	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella xiamenensis	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium mucogenicum	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera linaloolentis	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus taeanensis	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces kanasensis	1.15950153070857
sample_57	Bacteria	Proteobacteria	NA	NA	NA	NA	Proteobacteria bacterium ST_bin11	1.73925229606285
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Rubellimicrobium	Rubellimicrobium thermophilum	3.4785045921257
sample_57	Bacteria	Spirochaetes	NA	NA	NA	NA	Spirochaetes bacterium GWE2_31_10	0.579750765354283
sample_57	Bacteria	Cyanobacteria	NA	Pseudanabaenales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. 'hensonii'	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter sp. Soil782	0.579750765354283
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium aurantiibacter	2.89875382677142
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Suttonella	Suttonella ornithocola	2.31900306141713
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces cellostaticus	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter sichuanensis	2.31900306141713
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. HMSC14D10	0.579750765354283
sample_57	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera cuniculi	1.73925229606285
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia massiliensis	2.89875382677142
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. lzh-N1	1.15950153070857
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Salipiger	Salipiger profundus	4.05825535747998
sample_57	Bacteria	Actinobacteria	Actinomycetia	Micrococcales	Micrococcaceae	Micrococcus	Micrococcus terreus	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella sp. Root1480D1	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	beta proteobacterium AAP65	0.579750765354283
sample_57	Bacteria	Proteobacteria	Alphaproteobacteria	Hyphomicrobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium sp. cf659	1.73925229606285
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas sp. YR568	4.05825535747998
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus badius	2.89875382677142
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. Hel1_85	0.579750765354283
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces qaidamensis	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus succinus	0.579750765354283
sample_57	Archaea	Candidatus Thermoplasmatota	Thermoplasmata	NA	NA	NA	methanogenic archaeon ISO4-H5	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria grayi	2.89875382677142
sample_57	Bacteria	Actinobacteria	Actinomycetia	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp. HMSC04H06	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas pohangensis	2.31900306141713
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Salegentibacter	Salegentibacter agarivorans	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio gazogenes	0.579750765354283
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus	Desulforamulus putei	1.15950153070857
sample_57	Bacteria	Actinobacteria	Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis marina	1.73925229606285
sample_57	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales Family XIII. Incertae Sedis	NA	[Eubacterium] saphenum	1.73925229606285
sample_57	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sulfureus	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. HMSC16A12	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas translucida	1.15950153070857
sample_57	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus sp. B7M1	0.579750765354283
sample_57	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Croceitalea	Croceitalea dokdonensis	1.73925229606285
sample_57	Bacteria	Actinobacteria	Actinomycetia	Streptomycetales	Streptomycetaceae	Streptacidiphilus	Streptacidiphilus bronchialis	2.31900306141713
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter sp. Root916	1.73925229606285
sample_57	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Jonquetella	Jonquetella sp. BV3C21	0.579750765354283
sample_57	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus sp.	1.15950153070857
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella colwelliana	1.73925229606285
sample_57	Bacteria	Cyanobacteria	NA	Pseudanabaenales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya sp. PCC 7375	0.579750765354283
sample_57	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halioglobus	Halioglobus japonicus	0.579750765354283
sample_57	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	Thiobacillus sp. 63-78	0.579750765354283
