dummy	family	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_17	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_37	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_57	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_Illumina_minitax_all_NCBI_genomes_BestAln_sample_60	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_1	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_10	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_15	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_20	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_25	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_30	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_35	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_40	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_5	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_50	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_55	CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_CAMISIM_MG_PacBio_minitax_all_NCBI_genomes_BestAln_sample_60	sample_1	sample_10	sample_15	sample_17	sample_20	sample_25	sample_30	sample_35	sample_37	sample_40	sample_5	sample_50	sample_55	sample_57	sample_60
TRUE	Nitratiruptoraceae	1	2	1	0	4	1	0	4	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrobacteraceae	509	186	509	129	518	325	531	596	171	66	688	85	269	0	1	0	2	5	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrosomonadaceae	110	60	43	64	142	99	143	64	61	14	105	21	49	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrosopumilaceae	14	11	9	9	5	6	2	5	3	0	4	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrospinaceae	16	4	2	3	12	2	37	11	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nitrospiraceae	41	38	14	19	49	30	92	39	21	6	19	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nocardiaceae	335	178	104	144	956	168	491	418	113	83	130	35	104	0	3	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nocardioidaceae	188	151	121	54	953	173	301	372	87	46	71	22	107	1	5	1	0	3	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nocardiopsaceae	93	74	47	5	476	69	108	133	36	11	23	4	44	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Nostocaceae	125	118	162	116	164	141	126	82	108	31	47	34	205	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Notoacmeibacteraceae	6	3	26	0	8	17	11	16	4	5	27	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Novispirillaceae	55	22	93	2	214	59	67	104	32	5	68	1	51	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oceanibaculaceae	21	11	265	0	12	13	30	170	42	3	115	2	119	0	1	1	0	3	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oceanococcaceae	19	1	3	0	5	6	7	3	2	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oceanospirillaceae	181	132	89	140	199	166	160	131	125	55	219	58	92	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oculatellaceae	1	2	0	0	3	1	8	3	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Odoribacteraceae	659	469847	46146	1747	77	8709	320	3718	1225	148404	245969	609	121016	24	3	438	15	252	86	14858	16019	24563	263	32	12058	0	0	0	0	0	0	0	66	386	92	191	0	0	36	63
TRUE	Oleiphilaceae	5	2	3	6	0	1	4	1	1	0	8	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Opitutaceae	77	32	44	26	145	22	158	92	43	25	29	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Orbaceae	38	23	13	28	26	41	28	24	9	3	14	5	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ornithinimicrobiaceae	5	4	7	1	46	7	6	15	10	3	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oscillatoriaceae	15	27	22	8	9	45	11	29	21	5	11	3	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oscillochloridaceae	19	15	16	7	35	14	17	25	4	12	15	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oscillospiraceae	1054456	316156	108350	656439	241542	672674	2277657	1379501	1731329	251679	352983	339656	171081	48083	23377	64285	188348	132868	156084	24403	46161	34353	737	34363	15892	396	119	448	755	991	967	1324	100	339	316	325	0	274	136	114
TRUE	Owenweeksiaceae	10	2	2	1	0	0	2	2	3	2	4	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Oxalobacteraceae	537	311	369	419	951	294	963	752	249	110	614	392	469	0	6	2	1	15	17	1	26	19	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Paenibacillaceae	2969	2126	751	2529	2197	1935	4724	2413	1218	482	3637	4534	798	7	4	14	11	15	5	1	3	1	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Paludibacteraceae	206	61	70	31	12	46	44	133	69	33	29	31	209	0	0	0	0	1	6	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Parachlamydiaceae	8	8	1	3	5	18	3	4	5	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Paracoccaceae	1393	373	1381	300	1523	1129	1128	1446	376	210	2236	340	795	0	9	6	1	8	0	5	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Parvibaculaceae	96	23	73	9	14	64	34	60	22	3	173	0	40	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Parvularculaceae	97	19	60	3	35	128	21	48	12	4	185	3	18	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pasteurellaceae	206	248	175	260	327	311	202	182	163	81	252	135	226	0	5	4	0	0	2	0	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pectobacteriaceae	173	96	50	89	128	97	267	108	48	16	133	71	62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptoclostridiaceae	30	77	27	68	25	202	69	147	45	7	31	27	11	4	1	11	1	10	2	0	8	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptococcaceae	194	260	109	251	200	66307	550	324	204	61	190	109	67	2	0	6603	6	1	0	0	4	3	1	0	1	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptoniphilaceae	413	648	276	929	477	925	701	572	577	610	384	447	328	22	2	1	3	0	2	29	4	1	5	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Peptostreptococcaceae	829	7901	8696	5544	820	5879	1485	8720	15563	494	2276	3294	17287	381	19	365	18	664	1656	76	498	59	5	78	1407	4	0	4	0	0	7	0	0	7	6	0	0	0	20	15
TRUE	Petrotogaceae	46	42	118	67	70	90	147	89	80	31	44	42	143	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Phocaeicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TRUE	Phreatobacteraceae	12	12	31	3	73	12	15	52	11	5	17	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Phyllobacteriaceae	576	229	531	184	369	364	560	625	162	79	942	320	290	1	2	2	1	6	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pirellulaceae	9	3	2	3	2	2	29	7	3	0	1	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Piscirickettsiaceae	84	43	41	78	62	59	111	59	48	7	82	14	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Planctomycetaceae	65	7	4	39	5	3	70	3	1	0	16	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Planococcaceae	402	440	137	373	780	578	476	530	247	144	528	661	133	0	3	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pleistophoridae	19	2	2	12	0	0	11	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pleomorphomonadaceae	50	14	27	21	82	17	91	58	12	2	37	2	17	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pneumocystaceae	35	24	7	35	22	23	28	29	14	0	14	14	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Polyangiaceae	56	24	20	19	164	25	77	55	28	12	17	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Porphyromonadaceae	417736	318213	411408	9047	43565	522324	260463	1789563	286545	111194	238328	132672	1181252	859	4439	51879	25394	182234	29267	11286	74158	24565	26157	13496	120725	8	33	466	520	222	1656	284	83	657	730	317	233	208	819	1080
TRUE	Porticoccaceae	32	14	11	8	9	8	11	7	15	7	16	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Prevotellaceae	7044	413583	3977923	16771	23925	45690	37196	2161504	3418086	299248	2256295	1127771	7633661	1191	2261	4095	3805	214960	339272	31535	337602	224800	567894	114585	755862	7	17	18	0	21	1396	2391	199	396	2386	2120	4111	1192	4773	4974
TRUE	Prochlorococcaceae	106	36	26	62	243	53	117	108	49	12	16	8	18	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Prochlorotrichaceae	1	0	0	0	2	3	1	5	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Prolixibacteraceae	174	159065	7024	50	60	37	85	136	67	32	116	129	79828	0	0	0	0	0	0	0	1	0	0	0	7887	0	0	0	0	0	0	0	0	194	0	0	0	0	8	33
TRUE	Promicromonosporaceae	48	31	11	31	140	22	90	74	12	27	8	2	15	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Propionibacteriaceae	171	202	93	103	913	155	260	288	150	113	304	491	102	3	5	1	1	4	5	2	8	1	8	46	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Proteinivoraceae	1622	1861	7	2134	14	24	19	2444	1040	0	3	528	5	112	0	2	0	124	55	0	82	0	0	23	0	4	0	0	3	0	4	2	0	4	3	0	0	2	0	0
TRUE	Pseudanabaenaceae	30	18	11	23	9	16	47	27	12	7	26	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudoalteromonadaceae	108	95	157	66	159	140	53	92	98	22	259	32	149	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudobdellovibrionaceae	42	9350	183540	18	10	53	52	28271	19	6	212322	1715	226507	0	1	0	0	2175	0	0	10360	20086	0	179	20438	0	0	0	0	0	22	0	0	15	81	183	0	2	195	155
TRUE	Pseudoflavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	4	0	0	0	2	0	0
TRUE	Pseudohongiellaceae	42	1	5	25	1	3	64	22	1	2	12	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudomonadaceae	1077	615	589	577	2030	643	1676	1255	448	425	961	333	553	1	17	3	0	2	2	18	2	1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pseudonocardiaceae	510	317	225	165	2006	356	786	760	184	125	175	55	196	1	4	1	2	2	0	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Psychromonadaceae	30	22	16	27	12	30	34	37	16	3	203	217	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Puniceicoccaceae	23	3	5	0	2	3	1	6	4	4	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pyrinomonadaceae	5	4	4	3	6	1	38	0	5	2	4	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Pyrodictiaceae	49	0	1	26	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Raineyaceae	7	3	4	0	1	3	2	3	4	0	6	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Reichenbachiellaceae	26	30	22	9	6	13	27	41	14	35	11	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhizobiaceae	1277	482	1047	627	977	920	1280	1396	340	183	1780	409	643	0	1	10	6	7	4	3	0	8	15	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodanobacteraceae	224	110	141	167	604	153	417	266	104	27	151	34	114	0	3	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodobiaceae	95	10	61	8	7	59	24	24	12	3	159	2	22	0	0	5	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodoblastaceae	22	7	15	3	48	16	61	18	7	2	28	1	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodocyclaceae	55	26	38	18	178	33	99	81	19	7	32	6	68	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodospirillaceae	209	71	346	54	385	173	196	406	124	26	343	19	180	1	2	0	2	7	7	0	7	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodothermaceae	10	5	4	3	41	10	26	17	6	4	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rhodovibrionaceae	2	2	12	0	12	3	23	10	3	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rickettsiaceae	18	2	9	20	16	17	28	12	5	7	6	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rikenellaceae	2783	453404	284884	5198587	4628	37857	5792	85241	25284	190	188778	25318	660176	521906	439	4047	539	8396	2480	22	102551	18943	4751	2428	66048	3221	2	22	3	3	45	14	0	607	643	157	20	38	421	391
TRUE	Rivulariaceae	0	5	4	1	1	1	2	1	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Robiginitomaculaceae	260	14	118	4	4	280	34	21	0	0	529	5	34	0	0	2	0	0	0	0	2	2	0	0	0	0	0	55	53	5	2	0	0	4	11	148	0	0	19	6
TRUE	Roseiarcaceae	5	16	5	1	12	7	2	14	3	3	14	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseiflexaceae	0	9	5	5	12	5	3	9	5	0	6	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseivirgaceae	17	15	26	5	23	24	14	18	13	24	7	10	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Roseobacteraceae	1621	528	1479	331	1093	1346	1390	1375	382	161	2420	155	705	0	1	5	0	3	1	1	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rubricoccaceae	8	12	8	3	33	6	19	19	8	6	5	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rubritaleaceae	3	7	11	0	27	6	2	18	4	0	8	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Rubrobacteraceae	5	9	1	1	26	3	9	19	2	0	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Ruminococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567	16	24	978	1157	16	22	34	23	28	32	0	20	8	2
TRUE	Saccharomycetaceae	102	45	45	95	27	27	136	29	22	8	22	31	12	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saccharospirillaceae	22	24	4	30	14	10	32	17	20	5	11	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinarimonadaceae	16	2	7	1	28	4	7	17	5	1	8	0	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinibacteraceae	2	1	0	0	9	1	3	8	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinicoccaceae	8	11	3	6	21	7	29	18	5	3	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinisphaeraceae	27	19	13	4	43	20	66	74	13	3	34	3	24	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Salinivirgaceae	10	32	29	11	15	20	6	15	9	7	10	15	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sandaracinaceae	25	19	6	3	92	12	71	20	9	6	12	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sanguibacteraceae	9	5	2	3	21	1	12	26	6	8	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Saprospiraceae	10	7	4	4	1	8	12	15	1	2	5	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sarcocystidae	54	44	10	85	30	25	32	27	12	2	12	15	10	0	1	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Schleiferiaceae	2	18	1	9	11	4	5	10	3	3	14	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Scytonemataceae	7	11	6	8	8	10	10	17	20	1	2	3	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimenticolaceae	27	16	12	16	22	10	27	20	37	3	232	328	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sedimentisphaeraceae	9	3	3	2	0	3	2	13	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Segniliparaceae	2	2	1	0	8	0	13	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Segnochrobactraceae	11	3	13	2	14	10	6	14	1	0	12	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Selenomonadaceae	970	10905	233	1028	912	727	2080	888	534	317	2147	1010	297	8	9	3	25	7	9	8	10	174	63	23	4	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0
TRUE	Shewanellaceae	155	93	63	89	134	168	76	108	57	24	219	25	66	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Silvanigrellaceae	1	8	6	4	2	1	1	12	6	2	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sneathiellaceae	1	2	64	1	6	5	4	54	8	0	31	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphaerobacteraceae	8	4	0	2	24	4	13	3	3	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphaerotilaceae	207	108	82	83	483	87	373	218	53	53	69	24	142	0	1	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphingobacteriaceae	1079	883	750	430	409	648	492	876	432	4730	480	440	794	4	2	20	5	13	3	443	20	23	2	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sphingomonadaceae	1347	422	840	365	11358	1019	1288	1082	303	127940	1740	77	455	0	1176	4	2	5	2	13483	1	3	2	0	2	0	4	0	0	0	0	0	50	0	0	0	0	0	0	0
TRUE	Sphingosinicellaceae	30	8	21	1	25	27	21	27	10	37	50	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Spirochaetaceae	141	67	35	86	63	66	158	69	39	26	220	322	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Spiroplasmataceae	36	50	20	35	218	144	36	81	43	5	23	25	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Spirosomataceae	205	94	117	76	68	73	84	204	78	154	170	171	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Spongiibacteraceae	26	15	10	3	33	21	18	42	8	5	47	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sporanaerobacteraceae	53	1791	27	89	19	49045	307	3332	5518	6	19	2669	7	0	0	4904	1	327	558	0	1	0	0	262	0	0	0	33	0	0	2	4	0	4	0	0	0	3	0	0
TRUE	Sporolactobacillaceae	38	30	11	54	53	38	46	42	15	17	19	12	6	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Sporomusaceae	189	200	67	287	129	217	313	223	93	34	106	90	32	2	1	3	0	2	0	1	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Staphylococcaceae	6464	471	209	31177	83978	960	768	7060	331	880	493	479	404	3103	8194	11	11	687	1	42	21	9	133	2	27	24	46	0	12	0	4	0	0	0	0	0	1	0	0	0
TRUE	Stappiaceae	301	109	326	178	220	171	259	262	72	30	395	43	157	0	1	0	1	3	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRUE	Steroidobacteraceae	1	3	1	1	3	3	4	3	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
